Student_ID,First_Name,Last_Name,Department,Gender,Age,Attendance (%),Attendence Category,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Study_Hours_Category,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S1813,Maria,Brown,Mathematics,Male,24,61.97,Low,85.07,77.84,65.61,80.83,63.3,82.69,75.89,C,14.1,Medium,Yes,No,PhD,High,7,8.8
S1814,Maria,Davis,Engineering,Male,20,93.37,High,56.91,50.29,85.14,66.99,66.2,62.74,64.71,D,8,Low,No,No,Master's,High,8,8.9
S1815,Ahmed,Smith,Mathematics,Male,23,66.35,Low,53.14,85.87,74.73,90.21,0.1,62.32,61.06,D,24.2,High,No,Yes,High School,Medium,7,6.9
S1816,Ali,Jones,Business,Female,23,66.45,Low,95.57,61.86,66.16,79.49,8.9,68.51,63.42,D,11.6,Medium,No,No,PhD,Low,1,6.6
S1817,John,Johnson,Mathematics,Male,21,79.91,Medium,74.3,89.05,70.65,69.42,3.5,62.1,61.5,D,22.5,High,No,Yes,Master's,Medium,9,4.2
S1818,Maria,Johnson,Business,Female,18,59.18,Low,46.28,45.88,94.77,99.19,86.5,84.14,76.13,C,27.9,High,Yes,No,Master's,Medium,4,8
S1819,Ali,Brown,Engineering,Female,18,64.24,Low,51.58,80.79,67.98,53.31,31.3,80.14,60.85,D,19.8,Medium,No,No,PhD,Medium,1,4.9
S1820,Omar,Smith,CS,Male,21,70.83,Medium,99.93,57.6,64.37,78.89,36.7,60.82,66.39,D,26.5,High,Yes,Yes,Bachelor's,High,10,4.7
S1821,Maria,Smith,Engineering,Female,21,67.68,Low,51.74,87.72,67.59,99.48,45,94.21,74.29,B,10.6,Medium,No,No,PhD,Low,2,6.1
S1822,Emma,Williams,CS,Male,22,76.24,Medium,76.63,64.13,60.73,84.55,84.9,73.03,74,C,27.8,High,Yes,Yes,PhD,Medium,8,5.7
S1823,Omar,Smith,CS,Male,24,79.98,Medium,65.21,79.92,77.23,86.99,1.4,56.35,61.18,D,10.7,Medium,Yes,Yes,High School,Medium,8,4.5
S1824,Liam,Brown,Mathematics,Male,21,78.33,Medium,93.14,96.06,57.37,51.6,11.9,60.65,61.79,C,10.6,Medium,No,No,Bachelor's,Low,9,4.7
S1825,Maria,Williams,CS,Female,24,82.71,Medium,85.31,41.24,90.87,51.07,68.5,76.99,69,D,27,High,No,No,None,High,9,9
S1826,John,Williams,Engineering,Male,20,65.39,Low,75.82,40.67,61.28,51.81,96.4,66.92,65.48,D,18.9,Medium,No,Yes,PhD,Medium,10,7.7
S1827,Sara,Johnson,Mathematics,Male,24,56.32,Low,40.64,86.22,79.9,99.59,64.3,92.56,77.2,B,25,High,No,Yes,PhD,Medium,8,7
S1828,Omar,Johnson,CS,Male,22,88.04,High,92.79,78.78,56.25,98.98,26.1,74.74,71.27,C,25.1,High,No,No,High School,High,4,5.5
S1829,Liam,Smith,Engineering,Female,23,92.54,High,66.68,57.58,98.92,66.73,52,95.76,72.95,C,21.2,High,Yes,No,None,High,10,6.1
S1830,Ahmed,Williams,CS,Male,23,62.85,Low,95.89,69.66,72.73,64.55,97.5,55.09,75.9,C,9.7,Low,No,Yes,Master's,High,7,7.1
S1831,Ahmed,Johnson,CS,Female,24,70.35,Medium,69.73,42.52,91.11,57.3,52.8,83.43,66.15,D,22.3,High,No,No,Bachelor's,Medium,9,7.9
S1832,John,Brown,Mathematics,Female,23,74.93,Medium,81.65,51.55,88.43,66.46,37.4,94.29,69.96,C,6.6,Low,Yes,Yes,None,High,6,8.7
S1833,Maria,Johnson,Mathematics,Male,23,76.67,Medium,44.16,65.47,85.68,68.51,38.3,64.65,61.13,D,10,Medium,No,No,PhD,Medium,6,4.6
S1834,Ali,Davis,Engineering,Female,19,82.97,Medium,84.71,90.04,91.37,87.41,96.7,56.78,84.5,C,21.1,High,Yes,Yes,Master's,High,1,5
S1835,Maria,Davis,Mathematics,Female,20,52.08,Low,60.28,68.78,55.02,93.31,71.9,72.83,70.35,D,27.7,High,Yes,No,High School,Medium,10,6.8
S1836,John,Johnson,Mathematics,Male,22,86.07,High,61.08,75.18,83.92,87.34,68.7,98.07,79.05,B,24.3,High,No,No,PhD,High,9,8.7
S1837,Ahmed,Williams,Business,Male,22,53.1,Low,47.12,92.43,63.29,82.32,23.2,81.67,65.01,C,13.3,Medium,Yes,No,High School,Medium,2,6.3
S1838,Maria,Williams,Business,Male,23,73.41,Medium,48.81,58.53,89.29,88.3,55.9,82.2,70.51,C,25.6,High,No,Yes,Bachelor's,Low,3,7.2
S1839,Ahmed,Jones,Engineering,Female,18,91.38,High,51.15,82.04,97.84,86.92,35.7,83.58,72.87,C,29.2,High,No,No,High School,High,5,5.5
S1840,Omar,Davis,Mathematics,Male,22,72.56,Medium,59.69,91.7,95.07,73.79,24,51.99,66.04,C,13.3,Medium,Yes,Yes,None,High,5,8.1
S1841,Liam,Brown,Engineering,Female,20,57.45,Low,93.52,52.16,55.75,66.79,89.6,72.28,71.68,D,9.7,Low,No,Yes,None,Low,5,7
S1842,Ali,Williams,Business,Female,21,99.25,High,62.1,61.39,68.48,64.14,38.3,53.88,58.05,F,9.9,Low,No,No,Bachelor's,Medium,4,5.9
S1843,Omar,Smith,Business,Female,20,94.46,High,83.46,98.79,68.22,83.97,28.3,65.79,71.42,C,15,Medium,No,No,Bachelor's,Low,5,6.7
S1844,Ahmed,Davis,Business,Female,23,88.57,High,44.96,98.99,56.11,97.97,93.2,91.08,80.39,B,6.3,Low,Yes,No,Bachelor's,Low,3,7.5
S1845,Ahmed,Brown,Engineering,Female,23,70.58,Medium,75.47,53.39,54.91,79.05,19.7,82.81,60.89,D,17.2,Medium,No,No,None,Medium,1,5.1
S1846,Sara,Brown,Mathematics,Male,19,59.19,Low,68.91,43.99,69.24,95.63,74.6,99.78,75.36,C,23.3,High,Yes,No,PhD,High,7,5.7
S1847,Sara,Williams,CS,Male,24,97.07,High,98.68,56.26,99.6,50.71,65.3,58.61,71.53,D,18.3,Medium,No,Yes,None,High,10,5.3
S1848,Omar,Brown,Mathematics,Female,22,76.62,Medium,90.77,63.86,78.45,89.72,92,69.85,80.78,C,29.3,High,Yes,No,High School,High,2,8.8
S1849,Emma,Williams,Engineering,Female,24,92.62,High,67.29,66.46,81.09,92.68,83.2,90.48,80.2,C,16.5,Medium,No,Yes,Bachelor's,Low,8,4.2
S1850,Omar,Johnson,Business,Male,24,67.1,Low,86.51,77.13,73.55,81.55,70.5,60.78,75,C,5.3,Low,Yes,No,Master's,Medium,1,4.3
S1851,Sara,Davis,CS,Male,22,66.76,Low,51.58,93.97,83.12,96.7,31.5,57.69,69.09,C,16.8,Medium,Yes,Yes,None,High,6,5.8
S1852,Ahmed,Jones,Engineering,Female,22,99.28,High,73.74,59.82,97.83,79.5,49.6,71.38,71.98,C,28.2,High,No,No,Master's,Medium,1,6.7
S1853,John,Johnson,Business,Female,23,76.09,Medium,44.48,91,79.43,62.03,94.4,69.19,73.42,C,7.4,Low,Yes,Yes,PhD,Low,8,5.6
S1854,Omar,Davis,Engineering,Male,22,57.03,Low,60.89,45.61,53.25,60.79,2.3,99.01,53.64,D,10.6,Medium,No,No,None,High,2,8.3
S1855,Ahmed,Williams,CS,Male,18,60.98,Low,53.55,42.51,74.64,77.79,79.4,72.81,66.78,D,22.9,High,No,No,PhD,Low,8,4.8
S1856,John,Davis,Business,Female,18,74.1,Medium,83.13,70.24,99.64,95.32,25.2,93.05,77.76,B,12.4,Medium,No,No,PhD,Medium,4,5.8
S1857,John,Williams,Mathematics,Male,21,52.12,Low,69.41,43.58,69.37,53.62,18.5,94.4,58.15,D,24.1,High,No,No,None,High,3,6.4
S1858,Sara,Johnson,Engineering,Male,22,73.13,Medium,85.06,63.55,79.69,80.22,23.2,57.89,64.94,D,15.5,Medium,No,Yes,None,High,2,5
S1859,Omar,Smith,CS,Female,19,70.95,Medium,70.92,93.81,55.33,88.49,6,85.77,66.72,C,24.9,High,No,No,PhD,High,4,5.5
S1860,Maria,Smith,Mathematics,Female,21,88.97,High,45.19,54.49,57.06,55.77,99.2,63.88,62.6,F,18.8,Medium,Yes,No,Bachelor's,High,10,8.7
S1861,Ali,Davis,CS,Female,23,67.75,Low,84.12,82.36,93.73,55.84,87,54.74,76.3,C,7.1,Low,No,No,None,Low,10,6.6
S1862,Sara,Smith,Engineering,Male,22,99.13,High,89.99,58.14,65.02,68.31,52.1,93.74,71.22,C,14.7,Medium,No,No,PhD,Low,2,8.3
S1863,Sara,Williams,CS,Female,18,59.04,Low,94.21,42.7,65.27,63.69,71.5,64.62,67,D,13.3,Medium,No,Yes,High School,Medium,3,5.3
S1864,Maria,Brown,Business,Male,19,79.55,Medium,74.32,73.4,69.36,59.92,55.7,67.27,66.66,D,25.3,High,Yes,Yes,Master's,High,2,7.1
S1865,Ali,Williams,CS,Female,21,54.48,Low,85.22,90.09,98.32,59.93,81.2,66.2,80.16,C,20.6,Medium,No,No,High School,Medium,2,7.8
S1866,Ahmed,Brown,Engineering,Female,19,86.69,High,85.12,64.57,54.22,56.53,84.5,60.01,67.49,D,24.4,High,Yes,Yes,None,Low,10,6.1
S1867,Emma,Johnson,Business,Male,22,99.74,High,49.34,77.04,90.94,80.54,23.3,71.73,65.48,C,14.3,Medium,No,No,None,Medium,9,7.1
S1868,Omar,Jones,CS,Male,20,90.96,High,49.85,94,67.08,84.41,46,71.41,68.79,C,22.3,High,Yes,No,None,Low,1,8.3
S1869,Emma,Brown,CS,Female,19,77.79,Medium,44.25,87.38,92.47,85.15,63.5,70.44,73.87,C,6.6,Low,No,Yes,None,High,3,4.7
S1870,Ahmed,Smith,Business,Female,19,74.24,Medium,59.19,51.63,99.59,76.62,97.8,95.81,80.11,C,5.9,Low,Yes,No,High School,Medium,1,5.8
S1871,Liam,Williams,Mathematics,Male,23,91.75,High,68.41,84,67.43,97.65,68.3,66.99,75.46,C,12.2,Medium,Yes,No,Bachelor's,High,3,8.1
S1872,Sara,Johnson,Mathematics,Female,18,96.8,High,99.87,70.11,56.47,94.03,89.8,51.52,76.97,C,24.3,High,Yes,Yes,PhD,Low,1,5.2
S1873,Ali,Smith,Business,Male,22,99.46,High,65.86,84.76,57.22,97.88,84.6,58.92,74.87,C,18.4,Medium,Yes,Yes,PhD,Medium,9,6.8
S1874,Sara,Johnson,CS,Male,19,69.83,Low,83.57,69.67,87.94,69.44,58.2,86.07,75.82,C,15.2,Medium,No,No,PhD,Medium,5,6.2
S1875,John,Jones,Mathematics,Female,22,99.55,High,81.6,47.68,57.25,93.89,89.4,79.54,74.89,C,27.4,High,Yes,No,Master's,High,4,7.3
S1876,Sara,Williams,Business,Male,18,57.8,Low,52.27,74.19,63.02,88.14,37.7,97.59,68.82,C,17.4,Medium,No,No,None,High,8,7.3
S1877,Sara,Davis,Engineering,Male,23,62.68,Low,43.51,69.53,60.22,67,37.9,84.72,60.48,D,20.3,Medium,No,No,High School,High,1,6.9
S1878,Ahmed,Williams,CS,Male,22,54.45,Low,72.76,71.08,67.78,55.33,78.1,59.71,67.46,D,29.6,High,Yes,No,High School,Medium,9,8.7
S1879,Ahmed,Jones,Engineering,Female,24,63.59,Low,82.02,92.73,53.72,84.13,13.5,56.03,63.69,D,18.1,Medium,No,No,High School,Low,2,4.9
S1880,Ahmed,Williams,CS,Male,18,88.4,High,99.9,93.69,92.84,56.82,30.6,76.04,74.98,B,24.6,High,Yes,No,Bachelor's,High,8,8.2
S1881,Emma,Davis,Mathematics,Female,18,92.65,High,61.52,67.21,93.01,64.69,60.9,83.26,71.77,C,15.3,Medium,Yes,No,None,High,7,6.4
S1882,John,Brown,Engineering,Female,21,88.94,High,93.78,67.34,70.65,75.02,42,58.28,67.85,D,5.9,Low,No,Yes,PhD,Low,10,7.3
S1883,Liam,Johnson,Engineering,Female,23,81.55,Medium,62.92,70.91,80.6,83.99,94.1,80.08,78.77,C,25.9,High,No,Yes,PhD,Medium,2,5.4
S1884,Liam,Davis,Business,Male,23,75.7,Medium,81.36,71.18,82.1,96.31,95.9,93.25,86.68,B,28.6,High,No,No,None,Medium,10,4.5
S1885,Ahmed,Smith,Mathematics,Male,24,85.44,High,75.9,97.02,87.46,79.66,50.3,86.38,79.45,B,15.9,Medium,Yes,No,PhD,Low,10,7.9
S1886,Ali,Jones,Mathematics,Female,22,69.54,Low,43.18,78.96,76.03,83.57,53.9,83.21,69.81,C,17.6,Medium,No,No,PhD,High,6,5.3
S1887,Emma,Brown,CS,Female,20,92.07,High,44.7,56.65,75.52,65.5,72.5,89.47,67.39,D,15.6,Medium,Yes,No,None,Medium,5,6
S1888,Maria,Smith,Business,Male,24,83.86,Medium,41.25,71.89,81.57,84.36,45.7,55.2,63.33,D,29.9,High,Yes,No,High School,High,7,4.2
S1889,Ali,Smith,Business,Female,21,84.89,Medium,62.25,77.63,85.15,71.89,19,60.19,62.69,D,27.6,High,Yes,Yes,Master's,High,2,7.3
S1890,Omar,Jones,CS,Female,23,76.8,Medium,84.75,78.39,67.33,92.85,74.7,51.9,74.99,C,6,Low,No,Yes,None,Low,10,7.4
S1891,Omar,Brown,Engineering,Male,18,94.26,High,50.37,75.12,66.52,69.62,73.8,57.25,65.45,D,24.5,High,No,Yes,PhD,Medium,9,8.5
S1892,Ali,Smith,CS,Female,23,62.6,Low,76.35,50.66,63.49,73.41,24.5,95.66,64.01,C,20,Medium,No,No,PhD,Low,3,8.5
S1893,Ahmed,Smith,CS,Male,24,69.06,Low,57.33,42.02,77.44,71.63,83.3,61.11,65.47,D,5.6,Low,No,Yes,Master's,Medium,1,7.5
S1894,Maria,Brown,CS,Male,20,88.88,High,87.82,60.27,68.01,90.56,61.4,83.1,75.19,C,16.1,Medium,No,No,Master's,High,8,5.6
S1895,Maria,Williams,Business,Female,19,74.64,Medium,87.9,65.65,77.02,97.68,23.6,84.58,72.74,C,8.7,Low,Yes,No,Master's,High,7,5.9
S1896,Emma,Smith,CS,Male,19,94.46,High,86.52,43.71,70.3,66.36,65.2,82.27,69.06,D,26.8,High,Yes,Yes,None,Medium,7,5.9
S1897,Maria,Johnson,CS,Male,23,67.32,Low,71.49,88.9,91.84,73.75,23.4,77.7,71.18,C,5.3,Low,No,Yes,High School,Medium,4,4.6
S1898,Omar,Brown,CS,Male,23,68.47,Low,57.07,60.64,53.66,85.3,26.5,74.31,59.58,D,26.8,High,Yes,No,Master's,High,10,8.7
S1899,John,Smith,Mathematics,Female,21,94.44,High,88.57,94.82,78.61,94.77,84.8,71,85.43,B,28.5,High,Yes,Yes,Bachelor's,High,3,8.1
S1900,Ahmed,Jones,Engineering,Female,23,73.22,Medium,51.17,49.26,78.78,74.69,92.9,95.84,73.77,C,6.8,Low,Yes,No,High School,Low,9,4.7
S1901,Maria,Davis,Engineering,Female,20,75.81,Medium,57.39,43.42,69.19,55.44,25.7,50.48,50.27,F,23,High,No,Yes,Master's,High,3,8.7
S1902,Emma,Johnson,Engineering,Male,23,66.64,Low,51.04,68.94,71.05,68.43,92.8,52.67,67.49,D,18.7,Medium,No,Yes,PhD,High,7,8.2
S1903,Omar,Davis,Engineering,Male,22,63.83,Low,80.45,51.35,90.01,77.52,23.9,74.63,66.31,D,28.9,High,Yes,No,None,Medium,7,8.6
S1904,John,Davis,Business,Female,24,82.8,Medium,81.17,96.24,64.03,70.88,11.7,66.53,65.09,C,25,High,Yes,No,PhD,Low,10,5.4
S1905,Sara,Smith,Business,Female,20,55.99,Low,79.15,40.62,93.57,59.33,5.8,70.41,58.15,D,22.4,High,Yes,Yes,PhD,Low,7,5.7
S1906,Sara,Johnson,CS,Male,21,93.96,High,64.94,64.76,94.82,51.85,24.2,99.89,66.74,C,28.1,High,Yes,No,None,Medium,1,6.3
S1907,John,Johnson,Business,Female,22,88.96,High,46.01,95.6,82.53,84.37,38.5,88.76,72.63,B,9,Low,No,Yes,High School,Medium,10,5.1
S1908,Omar,Williams,Engineering,Female,22,59.54,Low,94.67,63.07,88.64,99.64,92.8,93.87,88.78,B,14.4,Medium,No,Yes,PhD,Low,2,6.3
S1909,Emma,Davis,Mathematics,Female,24,84.7,Medium,70.46,45.59,80.65,95.96,24.2,68.43,64.22,D,26.1,High,Yes,Yes,High School,Medium,2,4
S1910,John,Johnson,CS,Female,19,80.13,Medium,64.42,58.17,76.26,84.16,36.5,61.98,63.58,D,7.5,Low,Yes,Yes,None,Medium,3,8.4
S1911,Ahmed,Williams,CS,Female,20,59.23,Low,75.33,69.88,98.33,92.08,73.4,88.4,82.9,B,28.4,High,No,No,Master's,Low,4,4.8
S1912,Ahmed,Brown,Engineering,Male,24,63.66,Low,51.57,51.11,64.13,62.79,30.2,90.38,58.36,D,23.6,High,No,No,PhD,Medium,1,6.5
S1913,Sara,Williams,Engineering,Female,22,70.45,Medium,47.95,67.99,57.71,81.12,68.4,77.49,66.78,D,16,Medium,No,No,PhD,Medium,5,8.6
S1914,Maria,Jones,Engineering,Female,21,84.96,Medium,64.33,90.18,64.37,53.03,43.2,94.8,68.32,C,13.5,Medium,Yes,Yes,None,Low,1,8.1
S1915,Emma,Smith,Business,Male,24,81.94,Medium,53.63,92.36,80.73,85.36,19.6,98.37,71.68,B,8.7,Low,Yes,No,None,Low,7,7.9
S1916,Sara,Brown,CS,Male,19,76.61,Medium,54.66,42.96,59.26,98.49,73.4,73.55,67.05,D,7.3,Low,No,No,Master's,Medium,7,7
S1917,Maria,Brown,Engineering,Male,22,88.42,High,93.55,49.65,95.44,93.04,2.7,61.13,65.92,D,15.6,Medium,No,Yes,None,High,2,6.2
S1918,Maria,Jones,Mathematics,Male,24,87.9,High,71.85,56.52,70.55,76.72,29.2,75.86,63.45,D,26.1,High,No,No,Bachelor's,High,4,6.2
S1919,Liam,Williams,CS,Female,20,80.89,Medium,69.01,75.69,92.5,89.44,35.6,99.48,76.95,B,18.3,Medium,Yes,Yes,Bachelor's,Medium,9,4.4
S1920,Ahmed,Smith,CS,Female,19,89.35,High,81.37,61.66,62.46,97.19,45.8,64.65,68.86,D,16.3,Medium,Yes,No,None,Medium,1,4.3
S1921,Omar,Williams,Business,Female,20,66.71,Low,97.09,90.64,65.66,60.8,68,80.88,77.18,B,13,Medium,No,Yes,Master's,High,10,8.2
S1922,Ali,Johnson,CS,Female,20,94.06,High,46.73,83,52.96,89.66,45.9,84.7,67.16,C,8.9,Low,No,Yes,Bachelor's,Low,6,6
S1923,Omar,Williams,Engineering,Male,20,80.75,Medium,90.01,46.03,62.89,63.49,59.4,60.7,63.75,D,29.8,High,Yes,No,PhD,High,10,4.3
S1924,Ali,Brown,Engineering,Male,24,91.12,High,75.04,77.47,74.52,93.85,59.6,79.42,76.65,C,5.6,Low,Yes,No,Master's,High,1,7.3
S1925,John,Smith,Mathematics,Female,19,77.31,Medium,48.77,46.78,97.31,54.92,37.3,65.73,58.47,D,12.8,Medium,Yes,No,None,Low,6,7.4
S1926,Ahmed,Williams,CS,Female,24,60.92,Low,57.83,55.3,69.45,58.91,93.4,92.71,71.27,C,24.2,High,Yes,No,Bachelor's,Medium,1,5.1
S1927,Maria,Smith,CS,Female,24,77.12,Medium,68.94,50.67,81.99,86.03,95.6,85.74,78.16,C,18,Medium,Yes,Yes,Master's,Low,3,6.1
S1928,Emma,Smith,Business,Female,24,68.56,Low,81.47,50.38,71.39,58.74,58.2,91.31,68.58,C,12.8,Medium,No,Yes,PhD,Medium,4,6.9
S1929,Ali,Johnson,Engineering,Male,22,84.87,Medium,54.56,76.98,52.34,57.9,7.2,59.98,51.49,F,29.8,High,Yes,No,None,Medium,10,7
S1930,Omar,Johnson,Mathematics,Female,23,73.79,Medium,72.09,73.82,75.18,77.77,49.1,51.73,66.62,D,20.5,Medium,No,Yes,High School,High,5,6.6
S1931,Maria,Brown,Engineering,Male,18,91.81,High,81.08,50.56,53.3,91.75,18.4,92.53,64.6,C,12.4,Medium,Yes,No,Bachelor's,Low,7,5.8
S1932,Ali,Jones,CS,Male,22,83.9,Medium,66.92,99.41,94.18,63.42,48.3,69.34,73.6,C,26.2,High,No,Yes,PhD,Medium,2,4.3
S1933,Ali,Smith,CS,Male,19,84.23,Medium,91.78,65.31,87.65,92.06,18.8,58.99,69.1,C,8.8,Low,No,No,Master's,Low,6,4.1
S1934,Liam,Jones,Mathematics,Male,18,60.86,Low,92.17,45.82,68.93,90.4,70.4,54.59,70.39,D,16.6,Medium,No,No,Bachelor's,Medium,4,6.3
S1935,Ali,Brown,CS,Female,18,99.21,High,68.24,47.23,82.01,78.96,8,75.83,60.05,D,26,High,Yes,Yes,Bachelor's,Low,6,5
S1936,Emma,Smith,Mathematics,Female,18,92.08,High,98.38,75.03,55.6,82.33,95.3,57.51,77.36,C,29.6,High,No,Yes,None,Low,7,8.7
S1937,Ahmed,Smith,Mathematics,Female,23,89.45,High,44.54,98.74,85.13,52.02,19.5,78.33,63.04,C,14.6,Medium,No,Yes,PhD,Medium,7,7.2
S1938,Emma,Davis,Engineering,Female,24,66.51,Low,40.2,74.32,91.14,68.36,66.1,86.37,71.08,C,8.5,Low,No,Yes,Bachelor's,Low,5,6.9
S1939,Sara,Jones,Mathematics,Male,21,76.78,Medium,62.84,96.94,91.09,63.17,91.7,76.75,80.42,B,19.2,Medium,Yes,No,Bachelor's,Medium,7,6
S1940,Maria,Williams,CS,Male,19,56.86,Low,76.07,66.65,64.21,57.5,24.8,95.18,64.07,C,28.6,High,Yes,No,PhD,Medium,3,5.6
S1941,Ahmed,Johnson,Business,Male,23,76.92,Medium,77.75,66.15,63.19,69.48,93.4,57.78,71.29,D,21.6,High,Yes,Yes,Master's,Low,10,4.9
S1942,Liam,Williams,Business,Female,23,57.29,Low,68.59,70,76.07,67.75,38.9,74.7,66,C,20.1,Medium,No,Yes,None,High,5,4.3
S1943,Ahmed,Jones,CS,Male,21,77.65,Medium,47.49,81.85,98.39,86.44,96.1,58.16,78.07,C,12.7,Medium,No,Yes,Bachelor's,Low,5,7.2
S1944,Ahmed,Johnson,Business,Male,18,82.44,Medium,50.23,62.06,96.03,79.9,97.1,93.8,79.85,C,20.2,Medium,No,No,PhD,Medium,2,7.9
S1945,Omar,Williams,Business,Male,24,69.51,Low,91.13,91.83,67.98,95.66,18.8,96.61,77,B,27.1,High,No,No,High School,Medium,4,8.3
S1946,Ahmed,Davis,Mathematics,Male,21,74.93,Medium,92.07,41.76,88.99,57.27,83.1,70,72.2,D,14.4,Medium,Yes,Yes,Master's,Medium,2,7.6
S1947,Liam,Johnson,Business,Female,21,93.78,High,80.43,66.39,96.07,52.99,19.3,65.29,63.41,D,11.1,Medium,No,No,None,Low,9,8.5
S1948,Emma,Smith,Business,Male,23,55.43,Low,79.85,70.66,63.05,76.73,22.6,63.97,62.81,D,17,Medium,No,Yes,High School,High,9,8.9
S1949,Ahmed,Williams,Business,Male,19,89.59,High,75.86,76.42,91.51,50.05,8.4,92.99,65.87,C,14.4,Medium,No,No,Master's,High,1,8.8
S1950,John,Johnson,Engineering,Female,20,58.54,Low,52.18,56.56,63.39,89.39,15.7,84.12,60.22,D,16.7,Medium,No,No,Bachelor's,Medium,2,7
S1951,Maria,Davis,CS,Female,24,51.84,Low,65.7,65.65,67.16,75.3,63.2,94.03,71.84,C,7.4,Low,Yes,Yes,None,Medium,8,5.1
S1952,Ahmed,Johnson,Mathematics,Female,21,59.28,Low,81.75,69.07,59.94,74.4,44.9,55.88,64.32,D,13.4,Medium,Yes,Yes,Master's,High,3,4.5
S1953,Maria,Johnson,Business,Male,24,88.25,High,72.24,81.21,75.35,68.12,79.1,73.8,74.97,C,25.7,High,Yes,No,Master's,Medium,3,9
S1954,John,Davis,CS,Male,21,70.26,Medium,41.11,86.41,92.17,68.75,33.2,83.81,67.58,C,15,Medium,Yes,Yes,Master's,Medium,10,5.5
S1955,John,Williams,Business,Male,18,93.63,High,97.21,84.27,76.4,71.56,96.9,94.85,86.87,B,29.2,High,No,No,Master's,Medium,6,4.2
S1956,Maria,Brown,Engineering,Male,24,76.24,Medium,90.69,60.49,56.17,50.8,5,69.1,55.38,D,22.7,High,Yes,No,High School,Medium,5,6
S1957,Ali,Williams,Engineering,Female,18,51.11,Low,55.63,99.97,62.59,54.18,6.3,65.65,57.39,D,14.2,Medium,Yes,Yes,None,High,4,7.7
S1958,Sara,Jones,Business,Male,23,85.84,High,76.99,90.92,78.14,75.25,70.1,95.65,81.18,B,11.3,Medium,Yes,Yes,Bachelor's,High,7,8.5
S1959,Omar,Davis,Business,Male,18,55.51,Low,95.39,55.6,79.16,57.51,88.8,52.38,71.47,D,22.1,High,Yes,No,None,High,1,6.4
S1960,Ali,Williams,Business,Female,24,89.47,High,45.76,51.71,78.85,88.94,79.6,73.98,69.81,D,12.6,Medium,No,Yes,High School,Low,1,5.5
S1961,Ali,Johnson,Engineering,Female,22,58.41,Low,70.18,58.84,53.85,63.72,49,72.93,61.42,D,28.2,High,No,No,None,High,1,7.9
S1962,Emma,Davis,Engineering,Female,24,67.27,Low,67.37,67.14,87.68,54.89,27,57.3,60.23,D,7.9,Low,No,Yes,High School,Medium,8,6.5
S1963,Omar,Smith,CS,Male,21,88.06,High,64.61,91.05,95.47,61.76,1.3,69.75,63.99,C,5.7,Low,No,No,High School,Low,9,4.4
S1964,Omar,Williams,Mathematics,Male,18,97.71,High,90.14,86.7,75.53,67.85,50.9,86.13,76.21,B,10.5,Medium,Yes,Yes,High School,Medium,3,8.4
S1965,Ali,Davis,Mathematics,Male,19,68.57,Low,62.84,91.07,85.94,51.77,47.6,68.34,67.93,C,20.2,Medium,Yes,No,High School,Medium,1,7.3
S1966,Ahmed,Williams,Engineering,Male,22,91.47,High,43.82,56.32,95.7,57.08,34.4,65.48,58.8,D,25.9,High,No,Yes,Master's,Low,9,4.2
S1967,Emma,Davis,Mathematics,Male,23,59.54,Low,43.95,75.61,82.13,66.19,57.8,89.09,69.13,C,9.3,Low,Yes,No,None,Medium,3,4
S1968,Emma,Johnson,Business,Female,20,90.36,High,42.56,56.99,83.72,65.52,72.9,99.44,70.19,C,19.6,Medium,No,Yes,PhD,Medium,9,4.4
S1969,John,Smith,CS,Female,21,82.87,Medium,64.55,46.54,86.07,90.02,70.1,88.97,74.38,C,8.6,Low,Yes,No,High School,Low,4,8.1
S1970,Liam,Smith,Engineering,Male,21,59.64,Low,83.1,81.05,63.03,92.16,26.3,92.32,72.99,B,19.1,Medium,No,Yes,High School,High,1,6.4
S1971,Omar,Jones,Engineering,Male,19,65.13,Low,52.22,48.58,79.13,59.67,58.5,96.98,65.85,D,5.5,Low,No,No,None,Medium,5,5.7
S1972,Ali,Davis,Mathematics,Male,20,56.59,Low,78.79,80.06,92.11,56.2,14.9,90.09,68.69,C,18.9,Medium,No,Yes,Master's,High,7,5.2
S1973,John,Williams,Business,Male,20,69.15,Low,81.23,78.88,64.81,81.71,12.2,99.02,69.64,B,18,Medium,Yes,Yes,Bachelor's,Medium,6,6.5
S1974,Maria,Smith,CS,Male,23,60.18,Low,55.31,88.61,94.86,90.23,78.6,87.36,82.5,B,6.1,Low,No,No,High School,Medium,4,4.4
S1975,Sara,Smith,Mathematics,Female,23,82.2,Medium,76.03,48.37,81.02,98.19,69.4,83.08,76.02,C,22.2,High,No,Yes,Master's,Medium,10,7.1
S1976,Liam,Brown,Engineering,Female,22,99.73,High,81.09,87.01,71.16,50.34,76.8,84.67,75.18,C,19.3,Medium,No,Yes,Master's,Low,8,5.9
S1977,Liam,Brown,Engineering,Female,21,50.6,Low,68,99.96,81.16,70.68,15.2,95,71.67,B,20.6,Medium,No,No,PhD,High,10,8.3
